text|source|chunk_id
"Loaders: Load datasets from the Hugging Face1 hub or from local sources.

Selectors: Filter examples, shuffle datasets, and select subset datasets.

Retrievers: Integrate information from external databases, tools, libraries and pipelines.

Samplers: Collect random examples or features from any dataset to compile few-shot or negative examples.

Prompters: Format prompts using custom tem- plates and keyword mappings.

The processing module supports the handling of multiple datasets at once, through global dataset sharing. This feature allows each step of the pipeline to access any of the loaded datasets, en- hancing flexibility and allowing for complex pro- cessing procedures. Furthermore, the module in- cludes step caching, which caches each pipeline step locally. This improves compute efficiency, and facilitates easy reproduction of results.

3.1.1 Example: Enhancing a Q&A Dataset

To showcase the effectiveness of the process- ing module, we demonstrate how to enrich a question-answering dataset with external informa-

1https://huggingface.co/

model:

_target_: ragfoundry.models.hf.HFTrain model_name_or_path: (cid:44)→ load_in_8bit: true lora:

""microsoft/Phi-3-mini-128k-instruct""

peft_type: ""LORA"" r: 16 target_modules: [""qkv_proj""] completion_start: ""<|assistant|>""

train:

gradient_accumulation_steps: 4 learning_rate: 2e-05 lr_scheduler_type: ""cosine"" num_train_epochs: 1 optim: ""paged_adamw_8bit"""|research_papers\RAG_Foundry_A_Framework_for_Enhancing_LLMs_for_Ret.pdf|4d078832a1224762a3c047640a3b345b
"train:

gradient_accumulation_steps: 4 learning_rate: 2e-05 lr_scheduler_type: ""cosine"" num_train_epochs: 1 optim: ""paged_adamw_8bit""

instruction: prompts/prompt_instructions/qa.txt data_file: TQA_train_processed.jsonl

Listing 2: Example of a training configuration. Model and training parameters are specified, in addition to an instruction file containing the system prompt.

tion fetched using a retrieval pipeline, prepare few- shot examples and combine everything together using a prompt template. Listing 1 demonstrates how such a processing pipeline is defined using a YAML configuration. The main structure of the file is a list of steps, each defined by a _target_ which points to the step implementation. Each step has inputs, which is a name or list of dataset names to act upon. Other keys in a step relate to specific step logic."|research_papers\RAG_Foundry_A_Framework_for_Enhancing_LLMs_for_Ret.pdf|72072c223abf4f4494e5c4ff07f2623c
"The first two steps in listing 1 load datasets from Hugging Face hub and from a local path. The third step shuffles and selects 10k examples from the main dataset. The forth step runs a Haystack-based (Pietsch et al., 2019) retrieval pipeline to retrieve relevant passages using questions from the loaded dataset as queries, storing them in docs_key. We note that different retrieval processes or frame- works (Liu, 2022; Chase, 2022; Lin et al., 2021) can be used in retrieval steps. The fifth step selects 3 few-shot examples from the secondary dataset, following a prompt generator step that loads a prompt template and replaces all given informa- tion according to the defined mapping dictionary. Lastly, the dataset is saved to a local path.

3.2 Training

We provide a training module to fine-tune models given the datasets created by the previous process- ing module. The training module relies on the well established training framework TRL2 and sup-

2https://github.com/huggingface/trl

model:

_target_: ragfoundry.models.hf.HFInference model_name_or_path: (cid:44)→ load_in_8bit: true instruction: prompts/prompt_instructions/qa.txt lora_path: /path/to/adapter generation:

""microsoft/Phi-3-mini-128k-instruct""

do_sample: false max_new_tokens: 50 return_full_text: false

data_file: my-processed-data.jsnol generated_file: model-predictions.jsonl

Listing 3: Example of an inference configuration. In ad- dition to model and generation options, a system prompt can be defined."|research_papers\RAG_Foundry_A_Framework_for_Enhancing_LLMs_for_Ret.pdf|91cf50457a29493b9966df85661ce2c2
"Listing 3: Example of an inference configuration. In ad- dition to model and generation options, a system prompt can be defined.

ports advanced and efficient training techniques, e.g. LoRA (Hu et al., 2021). An example of a training configuration is presented in listing 2.

3.3

Inference

The inference module generates predictions given the processed datasets created by the processing module. Inference is conceptually separated from the evaluation step, since it is more computation- ally demanding than evaluation. Additionally, one can run multiple evaluations on a single, prepared inference results file. An example configuration for generating predictions given a dataset is presented in listing 3.

3.4 Evaluation"|research_papers\RAG_Foundry_A_Framework_for_Enhancing_LLMs_for_Ret.pdf|e0232b222004490383ef43bd2bbd2c33
"3.4 Evaluation

The goal of the framework is augmenting LLMs for RAG. The evaluation module allows users to run collections of metrics to evaluate RAG tech- niques and tuning processes. The evaluation mod- ule loads the output of the inference module and runs a configurable list of metrics. Metrics are classes implemented in the library. These classes can be as simple as wrappers around other evalua- tion libraries, or can be implemented by the user. Local metrics can be run on individual examples, like Exact Match (EM), while Global metrics run on the entire dataset as a whole, e.g. Recall (for classification-based metrics). Metrics can use any field and metadata in the dataset, not just the input- output pairs. Some of the metrics implemented in the library include: a wrapper for the Hugging Face evaluate library, EM, F1, classification met- rics, BERTScore (Zhang et al., 2019), Semantic Similarity and a wrapper for DeepEval3 (for using

3https://github.com/confident-ai/deepeval

answer_processor:

_target_: ragfoundry.processing.RegexAnswer capture_pattern: ""Answer: (.*)"" stopping_pattern:

metrics:

_target_: ragfoundry.evaluation.HFEvaluate metric_names: [""rouge""]

_target_: ragfoundry.evaluation.EM - _target_: ragfoundry.evaluation.F1 - _target_: ragfoundry.evaluation.BERTScore model: ""microsoft/deberta-large-mnli""

_target_: ragfoundry.evaluation.Faithfulness - _target_: ragfoundry.evaluation.Relevancy embeddings: ""BAAI/bge-small-en-v1.5"""|research_papers\RAG_Foundry_A_Framework_for_Enhancing_LLMs_for_Ret.pdf|d5e6dffece794028aa375a65be7904e2
"_target_: ragfoundry.evaluation.Faithfulness - _target_: ragfoundry.evaluation.Relevancy embeddings: ""BAAI/bge-small-en-v1.5""

results_file: my-evaluation.yaml generated_file: model-prediction.jsonl data_file: my-processed-data.jsonl

Listing 4: Example of an evaluation configuration; it contains an answer processor, as well as the list of met- rics, with optional parameters, to run.

the RAGAS metrics (Es et al., 2024)). After the evaluation is completed, a results file is written to disk with the local and global metrics results.

Furthermore, the evaluation module uses a pro- cessing step called an Answer Processor, which can implement custom logic and serve many pur- poses, including cleaning and aligning outputs; for example, using regex, one can isolate answers, re- move stop words, chain-of-thought reasoning, de- fine a stopping criteria, process citations and attri- butions and any other form of processing needed for a given evaluation.

See listing 4 for a configuration example; it con- tains an answer processor that extracts an answer from an output, and a list of metrics to run.

4 Experiments: RAG Tuning

To illustrate the usage and usefulness of the RAG FOUNDRY library, we experiment with sev- eral possible RAG improvements to LLMs, and evaluate the results on three knowledge-intensive tasks.

4.1 RAG Augmentation Techniques"|research_papers\RAG_Foundry_A_Framework_for_Enhancing_LLMs_for_Ret.pdf|393751b474a34b8d9dfd6a642c50cbb1
"4.1 RAG Augmentation Techniques

We explore several techniques for RAG augmenta- tion, and use RAG FOUNDRY to easily implement and evaluate their benefit. As an initial step, we evaluate unmodified models; we set Baseline as a configuration that is defined by running unmodified models and without any external knowledge. We define a RAG setting that introduces top-relevant documents in a consistent prompt template format with a system instruction, and a CoT scheme which

guides the model to use the retrieved context, ex- plain the steps, quote relevant parts and produce a final answer. Complementing that, we explore fine-tuning recipes. We fine-tune the model in the RAG setup and denote is as RAG-sft. To comple- ment CoT, we implemented a fine-tuning recipe, denoted as CoT-sft, introduced in (Zhang et al., 2024), where gold documents and purely distractor documents are used in the prompt, determined by probability, in conjunction with a CoT prompt. All prompt templates are included in appendix A.1.

4.2 Datasets

We evaluate our models on TriviaQA (Joshi et al., 2017), PubmedQA (Jin et al., 2019), and ASQA (Stelmakh et al., 2022) which are knowledge in- tensive question-answering datasets which ben- efit from external sources. The TriviaQA and PubmedQA datasets contain relevant context; for ASQA, retrieval was done over a Wikipedia corpus using a dense retriever4. Dataset sources and sizes are included in appendix A.2.

4.3 Models"|research_papers\RAG_Foundry_A_Framework_for_Enhancing_LLMs_for_Ret.pdf|6d3d951874f04cca9cd12410e25abed1
"4.3 Models

We experiment with two representative models: Llama-35 (Touvron et al., 2023; AI@Meta, 2024) and Phi-36 (Abdin et al., 2024) as they represent robust capabilities and are ideal candidate models for RAG use case deployments.

4.4 Evaluation

We measure and report Exact Match (EM) for TriviaQA, STR-EM for ASQA, accuracy and F1 for PubmedQA. Additionally, we evaluate two RAGAS metrics (Es et al., 2024): Faithfulness and Relevancy. Faithfulness measures the relation be- tween the generated text and the context. Relevancy measures the relation between the generated text and the query. These two metrics use the context as input for the LLM critic, so are only relevant in the RAG settings. The critic LLM used is GPT4-32k, version 0613. An embedder7 is required for the relevancy evaluation.

4.5 Results

We present a comparative study of RAG augmenta- tion techniques, on the TriviaQA, ASQA and Pub- medQA datasets. Results are presented in table 1:

4BAAI/llm-embedder 5meta-llama/Meta-Llama-3-8B-Instruct. 6microsoft/Phi-3-mini-128k-instruct. 7BAAI/bge-small-en-v1.5.

Model

Method

TriviaQA

ASQA

PubmedQA

EM Faith.

Rel.

STR-EM Faith.

Rel.

Acc

F1

Faith.

Rel.

Phi-3 3.8B

Baseline RAG RAG-sft CoT CoT-sft

0.630 0.876 0.878 0.923 0.795

0.821 0.777 0.555 0.793

0.836 0.750 0.741 0.749

0.109 0.294 0.252 0.367 0.386

0.685 0.717 0.263 0.749

0.895 0.833 0.826 0.839

0.476 0.530 0.720 0.574 0.620

0.290 0.281 0.491 0.439 0.458

- - 0.477 0.631

- - 0.705 0.853"|research_papers\RAG_Foundry_A_Framework_for_Enhancing_LLMs_for_Ret.pdf|531370cd0f3f473f87fdca8b568458ef
"0.685 0.717 0.263 0.749

0.895 0.833 0.826 0.839

0.476 0.530 0.720 0.574 0.620

0.290 0.281 0.491 0.439 0.458

- - 0.477 0.631

- - 0.705 0.853

Llama-3 8B

Baseline RAG RAG-sft CoT CoT-sft

0.722 0.828 0.916 0.896 0.851

0.783 0.704 0.518 0.808

0.746 0.714 0.764 0.697

0.200 0.285 0.291 0.395 0.422

0.610 0.653 0.536 0.768

0.861 0.854 0.730 0.790

0.560 0.556 0.770 0.684 0.694

0.366 0.398 0.537 0.480 0.485

- - 0.378 0.777

- - 0.732 0.883

Table 1: Evaluation results of baseline and different RAG settings, for the three datasets and two models tested. In addition to the main metrics for each dataset, faithfulness and relevancy are reported for the relevant configurations. In bold are the best configurations per dataset, based on the main metrics."|research_papers\RAG_Foundry_A_Framework_for_Enhancing_LLMs_for_Ret.pdf|96782acecc5b4086b8aa0b84cbd3eeb4
"main metrics for each dataset are displayed, as well as faithfulness and relevancy scores, as defined in (Es et al., 2024). For TriviaQA we observe the following: retrieved context improves the results, fine-tuning the RAG setting improves the results, fine-tuning on CoT reasoning (which includes train- ing on a combination of gold passages and distrac- tor passages) decreases performance. Best method is model dependent for this dataset. For ASQA, we similarly observe every method improves upon the baseline, CoT reasoning produces consistent improvement in both models, as well as fine-tuning of the CoT configuration, which shows to perform best. Finally, for PubmedQA, we observe that al- most all methods improve upon the baseline (with one exception); CoT reasoning improves upon the untrained RAG setting, but upon fine-tuning, the RAG method appears to perform best in both mod- els.

5 Conclusion

We introduced RAG FOUNDRY, an open-source library dedicated to the task of RAG-augmentation of LLMs, namely fine-tuning LLMs to become bet- ter at RAG settings. The library is designed to serve as an end-to-end experimentation environment, en- abling users to quickly prototype and experiment with different RAG techniques. We demonstrated the usefulness of the library by augmenting two models with RAG configurations, evaluating on three Q&A datasets and showing the benefit of RAG techniques, as well as of using multi-aspect metrics relevant for RAG systems evaluation."|research_papers\RAG_Foundry_A_Framework_for_Enhancing_LLMs_for_Ret.pdf|a5d84c86d6f041ca8d42d86c5a0f622e
"Limitations and Future Plans

Inspecting the faithfulness and relevancy scores, notice that not all configurations are valid to be measured: these metrics require context, so are irrelevant for the baseline method. Additionally, in the PubmedQA dataset, the answers are binary Yes/No; only in the CoT configurations the LLMs produce a reasoning, which can be evaluated. Fi- nally, the faithfulness and relevancy scores often do not correlate with the main metrics, neither with each other, possibly indicating they capture differ- ent aspects of the retrieval and generated results, and represent a trade-off in performance.

Our hope is that the library will be useful to as many people and use-cases as possible. However, due to time and resource constraint, we were able to demonstrate its usefulness on a subset of tasks and datasets. Future work can expand the evaluation to other tasks, as well as implementing other RAG techniques and evaluations.

Although we designed the library to be general and customizable, there might be specific work- flows which will be difficult to run as-is and some code changes may be required. The library proved useful for our own research projects on a diverse set of datasets and tasks and extending it is easy and straightforward."|research_papers\RAG_Foundry_A_Framework_for_Enhancing_LLMs_for_Ret.pdf|5bd7900ace3a47a5a20a03c523ea814b
"The results demonstrate the usefulness of RAG techniques for improving performance, as well as the need to carefully evaluate different aspects of a RAG system, on a diverse set of datasets, as effort on developing generalized techniques is ongoing.

Finally, despite our best efforts to offer detailed documentation in the library, there could be some missing details regarding some functionality or spe- cific use-cases. The code repository will accept suggestions, bug-fixes and pull requests.

Ethics Statement

In conducting our research we strive abiding to the highest ethical standards, including integrity, fairness, and societal benefit of our work. We pri- oritized data privacy and security throughout our research; any data used in our experiments was publicly available and did not contain any private information. We are committed to the principles of transparency and reproducibility; the methodolo- gies, including data pre-processing, model training, and evaluation are documented in order to enable others to replicate our findings. Code is made avail- able in an open repository. We advocate for the responsible use of LLMs and RAG augmentation. It is essential to exercise caution and verify the ac- curacy and reliability of generated text produced by LLMs. Hallucinations can have negative implica- tions, and even when RAG methods can ameliorate some of these aspects, verification and inspections are needed.

References"|research_papers\RAG_Foundry_A_Framework_for_Enhancing_LLMs_for_Ret.pdf|cc9b982bd34849b7b4dd98bf270b54f7
Marah Abdin, Sam Ade Jacobs, Ammar Ahmad Awan, Jyoti Aneja, Ahmed Awadallah, Hany Awadalla, Nguyen Bach, Amit Bahree, Arash Bakhtiari, Jian- min Bao, Harkirat Behl, Alon Benhaim, Misha Bilenko, Johan Bjorck, Sébastien Bubeck, Qin Cai, Martin Cai, Caio César Teodoro Mendes, Weizhu Chen, Vishrav Chaudhary, Dong Chen, Dongdong Chen, Yen-Chun Chen, Yi-Ling Chen, Parul Chopra, Xiyang Dai, Allie Del Giorno, Gustavo de Rosa, Matthew Dixon, Ronen Eldan, Victor Fragoso, Dan Iter, Mei Gao, Min Gao, Jianfeng Gao, Amit Garg, Abhishek Goswami, Suriya Gunasekar, Emman Haider, Junheng Hao, Russell J. Hewett, Jamie Huynh, Mojan Javaheripi, Xin Jin, Piero Kauff- mann, Nikos Karampatziakis, Dongwoo Kim, Ma- houd Khademi, Lev Kurilenko, James R. Lee, Yin Tat Lee, Yuanzhi Li, Yunsheng Li, Chen Liang, Lars Li- den, Ce Liu, Mengchen Liu, Weishung Liu, Eric Lin, Zeqi Lin, Chong Luo, Piyush Madan, Matt Mazzola, Arindam Mitra, Hardik Modi, Anh Nguyen, Brandon Norick, Barun Patra, Daniel Perez-Becker, Thomas Portet, Reid Pryzant, Heyang Qin, Marko Radmi- lac, Corby Rosset, Sambudha Roy, Olatunji Ruwase, Olli Saarikivi, Amin Saied, Adil Salim, Michael San- tacroce, Shital Shah, Ning Shang, Hiteshi Sharma, Swadheen Shukla, Xia Song, Masahiro Tanaka, An- drea Tupini, Xin Wang, Lijuan Wang, Chunyu Wang, Yu Wang, Rachel Ward, Guanhua Wang, Philipp Witte, Haiping Wu, Michael Wyatt, Bin Xiao, Can Xu, Jiahang Xu, Weijian Xu, Sonali Yadav, Fan Yang, Jianwei Yang, Ziyi Yang, Yifan Yang, Donghan Yu, Lu Yuan,|research_papers\RAG_Foundry_A_Framework_for_Enhancing_LLMs_for_Ret.pdf|f57684c8a47c4b138b89e3eadd206f6b
Wu, Michael Wyatt, Bin Xiao, Can Xu, Jiahang Xu, Weijian Xu, Sonali Yadav, Fan Yang, Jianwei Yang, Ziyi Yang, Yifan Yang, Donghan Yu, Lu Yuan, Chengruidong Zhang, Cyril Zhang, Jian- wen Zhang, Li Lyna Zhang, Yi Zhang, Yue Zhang, Yunan Zhang, and Xiren Zhou. 2024. Phi-3 technical|research_papers\RAG_Foundry_A_Framework_for_Enhancing_LLMs_for_Ret.pdf|bdd2ba1c1b37420eadfb0dd5aef669f0
"report: A highly capable language model locally on your phone. Preprint, arXiv:2404.14219.

AI@Meta. 2024. Llama 3 model card.

Akari Asai, Zeqiu Wu, Yizhong Wang, Avirup Sil, and Hannaneh Hajishirzi. 2023. Self-rag: Learning to retrieve, generate, and critique through self-reflection. Preprint, arXiv:2310.11511.

Angels Balaguer, Vinamra Benara, Renato Luiz de Fre- itas Cunha, Roberto de M. Estevão Filho, Todd Hendry, Daniel Holstein, Jennifer Marsman, Nick Mecklenburg, Sara Malvar, Leonardo O. Nunes, Rafael Padilha, Morris Sharp, Bruno Silva, Swati Sharma, Vijay Aski, and Ranveer Chandra. 2024. RAG vs Fine-tuning: Pipelines, Tradeoffs, and a Case Study on Agriculture. arXiv preprint. ArXiv: 2401.08406 [cs].

Scott Barnett, Stefanus Kurniawan, Srikanth Thudumu, Zach Brannelly, and Mohamed Abdelrazek. 2024. Seven failure points when engineering a re- Preprint, trieval augmented generation system. arXiv:2401.05856.

Moshe Berchansky, Daniel Fleischer, Moshe Wasserblat, and Peter Izsak. 2024. Cotar: Chain- of-thought attribution reasoning with multi-level granularity. Preprint, arXiv:2404.10513."|research_papers\RAG_Foundry_A_Framework_for_Enhancing_LLMs_for_Ret.pdf|7ef84c25c7f841e4a73edbc4451073ee
"Sebastian Borgeaud, Arthur Mensch, Jordan Hoffmann, Trevor Cai, Eliza Rutherford, Katie Millican, George van den Driessche, Jean-Baptiste Lespiau, Bogdan Damoc, Aidan Clark, Diego de Las Casas, Aurelia Guy, Jacob Menick, Roman Ring, T. W. Hennigan, Saffron Huang, Lorenzo Maggiore, Chris Jones, Al- bin Cassirer, Andy Brock, Michela Paganini, Geof- frey Irving, Oriol Vinyals, Simon Osindero, Karen Simonyan, Jack W. Rae, Erich Elsen, and L. Sifre. 2021. Improving language models by retrieving from trillions of tokens. In International Conference on Machine Learning.

Tom B. Brown, Benjamin Mann, Nick Ryder, Melanie Subbiah, Jared Kaplan, Prafulla Dhariwal, Arvind Neelakantan, Pranav Shyam, Girish Sastry, Amanda Askell, Sandhini Agarwal, Ariel Herbert-Voss, Gretchen Krueger, Tom Henighan, Rewon Child, Aditya Ramesh, Daniel M. Ziegler, Jeffrey Wu, Clemens Winter, Christopher Hesse, Mark Chen, Eric Sigler, Mateusz Litwin, Scott Gray, Benjamin Chess, Jack Clark, Christopher Berner, Sam McCandlish, Alec Radford, Ilya Sutskever, and Dario Amodei. 2020. Language Models are Few-Shot Learners. arXiv preprint. ArXiv:2005.14165 [cs].

Harrison Chase. 2022. LangChain.

Jiawei Chen, Hongyu Lin, Xianpei Han, and Le Sun. 2023. Benchmarking Large Language Models in Retrieval-Augmented Generation. arXiv.

Michiel de Jong, Yury Zemlyanskiy, Nicholas FitzGer- ald, Joshua Ainslie, Sumit Sanghai, Fei Sha, and William Cohen. 2023. Pre-computed memory or"|research_papers\RAG_Foundry_A_Framework_for_Enhancing_LLMs_for_Ret.pdf|cfe2d120b2e94159af428abc27b064d7
"Michiel de Jong, Yury Zemlyanskiy, Nicholas FitzGer- ald, Joshua Ainslie, Sumit Sanghai, Fei Sha, and William Cohen. 2023. Pre-computed memory or

on-the-fly encoding? A hybrid approach to retrieval augmentation makes the most of your compute. Pub- lisher: arXiv Version Number: 2.

Shahul Es, Jithin James, Luis Espinosa Anke, and Steven Schockaert. 2024. RAGAs: Automated evalu- ation of retrieval augmented generation. In Proceed- ings of the 18th Conference of the European Chap- ter of the Association for Computational Linguistics: System Demonstrations, pages 150–158, St. Julians, Malta. Association for Computational Linguistics.

Yunfan Gao, Yun Xiong, Xinyu Gao, Kangxiang Jia, Jinliu Pan, Yuxi Bi, Yi Dai, Jiawei Sun, and Haofen Wang. 2023. Retrieval-Augmented Generation for Large Language Models: A Survey. arXiv preprint. ArXiv:2312.10997 [cs].

Yasuto Hoshi, Daisuke Miyashita, Youyang Ng, Kento Tatsuno, Yasuhiro Morioka, Osamu Torii, and Jun Deguchi. 2023. RaLLe: A Framework for Devel- oping and Evaluating Retrieval-Augmented Large Language Models. arXiv preprint.

Jennifer Hsia, Afreen Shaikh, Zhiruo Wang, and Gra- ham Neubig. 2024. RAGGED: Towards Informed Design of Retrieval Augmented Generation Systems. arXiv preprint. ArXiv:2403.09040 [cs].

Edward J. Hu, Yelong Shen, Phillip Wallis, Zeyuan Allen-Zhu, Yuanzhi Li, Shean Wang, Lu Wang, and Weizhu Chen. 2021. LoRA: Low-Rank Adaptation of Large Language Models. arXiv preprint. ArXiv: 2106.09685 [cs]."|research_papers\RAG_Foundry_A_Framework_for_Enhancing_LLMs_for_Ret.pdf|e3b8887b716c4913a3045720006f536d
"Lei Huang, Weijiang Yu, Weitao Ma, Weihong Zhong, Zhangyin Feng, Haotian Wang, Qianglong Chen, Weihua Peng, Xiaocheng Feng, Bing Qin, and Ting Liu. 2023. A Survey on Hallucination in Large Language Models: Principles, Taxonomy, Challenges, and Open Questions. arXiv preprint. ArXiv:2311.05232 [cs].

Jiajie Jin, Yutao Zhu, Xinyu Yang, Chenghao Zhang, and Zhicheng Dou. 2024. FlashRAG: A Modular Toolkit for Efficient Retrieval-Augmented Genera- tion Research.

Qiao Jin, Bhuwan Dhingra, Zhengping Liu, William W. Cohen, and Xinghua Lu. 2019. PubMedQA: A Dataset for Biomedical Research Question Answer- ing. arXiv preprint. ArXiv: 1909.06146 [cs, q-bio].

Mandar Joshi, Eunsol Choi, Daniel S. Weld, and Luke Zettlemoyer. 2017. TriviaQA: A Large Scale Dis- tantly Supervised Challenge Dataset for Reading Comprehension. arXiv preprint. ArXiv:1705.03551 [cs].

Omar Khattab, Keshav Santhanam, Xiang Lisa Li, David Hall, Percy Liang, Christopher Potts, and Matei Zaharia. 2022. Demonstrate-search- predict: Composing retrieval and language mod- els for knowledge-intensive NLP. arXiv preprint arXiv:2212.14024.

Omar Khattab, Arnav Singhvi, Paridhi Maheshwari, Zhiyuan Zhang, Keshav Santhanam, Sri Vard- hamanan, Saiful Haq, Ashutosh Sharma, Thomas T. Joshi, Hanna Moazam, Heather Miller, Matei Za- haria, and Christopher Potts. 2023. Dspy: Compiling declarative language model calls into self-improving pipelines. arXiv preprint arXiv:2310.03714."|research_papers\RAG_Foundry_A_Framework_for_Enhancing_LLMs_for_Ret.pdf|bcd1c54c27bf4853b710b2df83b711f9
"Takeshi Kojima, S. Gu, Machel Reid, Yutaka Matsuo, and Yusuke Iwasawa. 2022. Large Language Models are Zero-Shot Reasoners. ArXiv.

Patrick Lewis, Ethan Perez, Aleksandra Piktus, Fabio Petroni, Vladimir Karpukhin, Naman Goyal, Hein- rich Küttler, Mike Lewis, Wen-tau Yih, Tim Rock- täschel, Sebastian Riedel, and Douwe Kiela. 2021. Retrieval-Augmented Generation for Knowledge- Intensive NLP Tasks. arXiv preprint.

Jimmy Lin, Xueguang Ma, Sheng-Chieh Lin, Jheng- Hong Yang, Ronak Pradeep, and Rodrigo Nogueira. 2021. Pyserini: A Python toolkit for reproducible information retrieval research with sparse and dense representations. In Proceedings of the 44th Annual International ACM SIGIR Conference on Research and Development in Information Retrieval (SIGIR 2021), pages 2356–2362.

Jerry Liu. 2022. LlamaIndex.

Nelson F. Liu, Kevin Lin, John Hewitt, Ashwin Paran- jape, Michele Bevilacqua, Fabio Petroni, and Percy Liang. 2023. Lost in the middle: How language mod- els use long contexts. Preprint, arXiv:2307.03172.

Zihan Liu, Wei Ping, Rajarshi Roy, Peng Xu, Chankyu Lee, Mohammad Shoeybi, and Bryan Catanzaro. 2024. ChatQA: Surpassing GPT-4 on Conversational QA and RAG. arXiv preprint. ArXiv: 2401.10225 [cs]."|research_papers\RAG_Foundry_A_Framework_for_Enhancing_LLMs_for_Ret.pdf|0afd9a4f50604c35a82af4143743e0b9
"Alex Troy Mallen, Akari Asai, Victor Zhong, Rajarshi Das, Hannaneh Hajishirzi, and Daniel Khashabi. 2022. When not to trust language models: Investigat- ing effectiveness of parametric and non-parametric memories. In Annual Meeting of the Association for Computational Linguistics.

Baolin Peng, Michel Galley, Pengcheng He, Hao Cheng, Yujia Xie, Yu Hu, Qiuyuan Huang, Lars Liden, Zhou Yu, Weizhu Chen, and Jianfeng Gao. 2023. Check Your Facts and Try Again: Improving Large Lan- guage Models with External Knowledge and Auto- mated Feedback. Publisher: arXiv Version Number: 3.

Malte Pietsch, Timo Möller, Bogdan Kostic, Julian Risch, Massimiliano Pippi, Mayank Jobanputra, Sara Zanzottera, Silvano Cerza, Vladimir Blagojevic, Thomas Stadelmann, Tanay Soni, and Sebastian Lee. 2019. Haystack: the end-to-end NLP framework for pragmatic builders.

David Rau, Herv’e D’ejean, Nadezhda Chirkova, Thibault Formal, Shuai Wang, Vassilina Nikoulina, and S. Clinchant. 2024. BERGEN: A Benchmarking Library for Retrieval-Augmented Generation.

Jon Saad-Falcon, Omar Khattab, Christopher Potts, and Matei Zaharia. 2024. ARES: An Automated Evalua- tion Framework for Retrieval-Augmented Generation Systems. arXiv preprint. ArXiv:2311.09476 [cs]."|research_papers\RAG_Foundry_A_Framework_for_Enhancing_LLMs_for_Ret.pdf|4b5e98260c2a44c28f04e86db7bfdc6e
"Ivan Stelmakh, Yi Luan, Bhuwan Dhingra, and Ming- Wei Chang. 2022. ASQA: Factoid Questions Meet Long-Form Answers. In Proceedings of the 2022 Conference on Empirical Methods in Natural Lan- guage Processing, pages 8273–8288, Abu Dhabi, United Arab Emirates. Association for Computa- tional Linguistics.

Hugo Touvron, Thibaut Lavril, Gautier Izacard, Xavier Martinet, Marie-Anne Lachaux, Timothée Lacroix, Baptiste Rozière, Naman Goyal, Eric Hambro, Faisal Azhar, Aurelien Rodriguez, Armand Joulin, Edouard Grave, and Guillaume Lample. 2023. Llama: Open and efficient foundation language models. Preprint, arXiv:2302.13971.

Xiaohua Wang, Zhenghua Wang, Xuan Gao, Feiran Zhang, Yixin Wu, Zhibo Xu, Tianyuan Shi, Zhengyuan Wang, Shizheng Li, Qi Qian, Ruicheng Yin, Changze Lv, Xiaoqing Zheng, and Xuanjing Huang. 2024. Searching for Best Practices in Retrieval-Augmented Generation. arXiv preprint.

Dingjun Wu, Jing Zhang, and Xinmei Huang. 2023. Chain of thought prompting elicits knowledge aug- mentation. In Findings of the Association for Com- putational Linguistics: ACL 2023, pages 6519–6534, Toronto, Canada. Association for Computational Lin- guistics.

Hao Yu, Aoran Gan, Kai Zhang, Shiwei Tong, Qi Liu, and Zhaofeng Liu. 2024a. Evaluation of Retrieval- Augmented Generation: A Survey. arXiv preprint. ArXiv:2405.07437 [cs]."|research_papers\RAG_Foundry_A_Framework_for_Enhancing_LLMs_for_Ret.pdf|b79ffc235590410fb63cb4cbd09f60e5
"Yue Yu, Wei Ping, Zihan Liu, Boxin Wang, Jiaxuan You, Chao Zhang, Mohammad Shoeybi, and Bryan Catan- zaro. 2024b. RankRAG: Unifying Context Rank- ing with Retrieval-Augmented Generation in LLMs. arXiv preprint. ArXiv:2407.02485 [cs].

Tianjun Zhang, Shishir G. Patil, Naman Jain, Sheng Shen, Matei Zaharia, Ion Stoica, and Joseph E. Gon- zalez. 2024. Raft: Adapting language model to do- main specific rag.

Tianyi Zhang, Varsha Kishore, Felix Wu, Kilian Q. Weinberger, and Yoav Artzi. 2019. BERTScore: Evaluating Text Generation with BERT. ArXiv.

A Implementation Details

A.1 Prompts

You are a helpful question answerer who can provide an answer given a question and relevant context.

Listing 5: System instruction used in the experiments.

Question: {query} Context: {docs}

Listing 6: Template for inserting relevant documents as context.

Question: {query} Context: {docs}

Answer this question using the information given in the context above. Here is things to pay attention to: - First provide step-by-step reasoning on how to answer the question. - In the reasoning, if you need to copy paste some sentences from the context, include them in ##begin_quote## and ##end_quote##. This would mean that things outside of ##begin_quote## and ##end_quote## are not directly copy paste from the context.

End your response with final answer in the form <ANSWER>: $answer, the answer should be succinct.

Listing 7: Template for Chain-of-Thought reasoning.

A.2 Datasets

Datasets used:"|research_papers\RAG_Foundry_A_Framework_for_Enhancing_LLMs_for_Ret.pdf|8911320e80964d0cb5b28661733c53ba
